SNORD24,0.003194888,0.004360465,0.00776699,0.008,0,0,0.019230769
LNX1-AS2,0.04313099,0.065406977,0.046601942,0.056,0.092307692,0.098360656,0.038461538
LINC00473,0.542332268,0.014050388,0.001941748,0.016,0.030769231,0.032786885,0
MCAM,0.769169329,0.4375,0.355339806,0.504,0.446153846,0.31147541,0.461538462
POLR3E,0.428115016,0.264534884,0.180582524,0.128,0.369230769,0.262295082,0.173076923
OR7C1,0.037539936,0.001937984,0,0.008,0,0,0
AQR,0.377795527,0.233527132,0.172815534,0.256,0.4,0.442622951,0.211538462
PMS2L2,0.253194888,0.14874031,0.12038835,0.08,0.169230769,0.196721311,0.057692308
IPMK,0.096645367,0.066375969,0.062135922,0.112,0.061538462,0.131147541,0
CDCA7,0.172523962,0.091085271,0.046601942,0.008,0.030769231,0.098360656,0.134615385
SNORD81,0.007188498,0.000484496,0,0.008,0,0,0
CAMP,0.090255591,0.000484496,0.019417476,0,0,0.016393443,0
TBC1D26,0.006389776,0.004844961,0.058252427,0,0,0,0
GRHL3,0.004792332,0.005329457,0,0.016,0,0,0
DCAF8L2,0.00798722,0.006782946,0.011650485,0.064,0,0.016393443,0
ADAMTSL2,0.22284345,0.40503876,0.333980583,0.488,0.292307692,0.31147541,0.326923077
RPL13AP5,0.968051118,0.948158915,0.972815534,0.984,0.953846154,0.983606557,0.903846154
DENND5B,0.420926518,0.468507752,0.510679612,0.456,0.430769231,0.426229508,0.403846154
CLMN,0.580670927,0.362887597,0.403883495,0.608,0.384615385,0.295081967,0.346153846
UGT1A4,0.003194888,0.004360465,0.001941748,0,0,0,0
AACSP1,0.075079872,0.07994186,0.052427184,0.096,0.092307692,0.06557377,0.038461538
SSTR3,0.000798722,0.010174419,0.013592233,0.008,0,0,0
MAGEA5,0.015175719,0.002422481,0,0,0,0,0
OVOL2,0.001597444,0.001937984,0.001941748,0,0,0,0
RBL2,0.522364217,0.591569767,0.304854369,0.304,0.507692308,0.590163934,0.5
PYGO2,0.411341853,0.161337209,0.137864078,0.136,0.076923077,0.262295082,0.115384615
PPP1R10,0.666932907,0.324127907,0.287378641,0.536,0.476923077,0.557377049,0.403846154
MIR623,0.000798722,0.003391473,0.001941748,0,0,0,0
CSE1L,0.67571885,0.242248062,0.229126214,0.296,0.338461538,0.557377049,0.307692308
RDH16,0.006389776,0.006782946,0.00776699,0,0.046153846,0.032786885,0
LCA5,0.103035144,0.010174419,0.005825243,0,0.061538462,0.163934426,0
ASRGL1,0.325878594,0.035852713,0.029126214,0.12,0.261538462,0.032786885,0.038461538
TOM1,0.611821086,0.195251938,0.07961165,0.472,0.230769231,0.524590164,0.115384615
LOC645434,0.001597444,0.001453488,0.013592233,0,0,0,0
PTX3,0.026357827,0.001937984,0.001941748,0.04,0.107692308,0.295081967,0
SPANXB2,0.002396166,0.001453488,0.001941748,0,0,0,0
SCGB3A1,0,0.008236434,0.003883495,0,0.015384615,0,0
MRPL50,0.406549521,0.145833333,0.102912621,0.152,0.215384615,0.295081967,0.115384615
SLC26A11,0.369808307,0.059108527,0.015533981,0.104,0.215384615,0.180327869,0.019230769
RCAN3,0.383386581,0.269379845,0.118446602,0.12,0.076923077,0.147540984,0.076923077
LOC100132077,0.32827476,0.591569767,0.576699029,0.672,0.430769231,0.344262295,0.5
STYX,0.697284345,0.786337209,0.72815534,0.792,0.753846154,0.639344262,0.788461538
POM121L2,0.001597444,0.008236434,0.009708738,0,0.015384615,0,0
CINP,0.420926518,0.09253876,0.05631068,0.256,0.261538462,0.426229508,0.038461538
7-Mar,0.603833866,0.368217054,0.306796117,0.52,0.446153846,0.475409836,0.346153846
LOC100130992,0.011980831,0.015988372,0.023300971,0,0.015384615,0.016393443,0
VCX,0.059904153,0.002906977,0,0,0,0,0
PFKM,0.64057508,0.060077519,0.089320388,0.072,0.230769231,0.37704918,0.038461538
SGMS1,0.28514377,0.186531008,0.145631068,0.312,0.369230769,0.37704918,0.038461538
RIOK3,0.74201278,0.719476744,0.693203883,0.816,0.784615385,0.754098361,0.711538462
C1orf110,0.005591054,0.018410853,0.005825243,0,0,0.016393443,0
HERC2P4,0.686102236,0.827034884,0.813592233,0.88,0.8,0.737704918,0.884615385
PPP1R12C,0.099840256,0.084786822,0.066019417,0.096,0.2,0.114754098,0.076923077
GRAMD4,0.255591054,0.108042636,0.095145631,0.168,0.076923077,0.098360656,0.115384615
GOLGA8S,0.11341853,0.096899225,0.100970874,0.184,0.2,0.229508197,0.346153846
ATG9A,0.519169329,0.182655039,0.106796117,0.2,0.446153846,0.491803279,0.115384615
MRPS26,0.599041534,0.146802326,0.137864078,0.176,0.323076923,0.393442623,0.134615385
MIR4649,0.001597444,0,0,0,0,0,0
HMGA1P7,0.000798722,0.001937984,0.003883495,0,0,0,0
TMEM40,0.111022364,0.186531008,0.151456311,0.24,0.184615385,0.098360656,0.134615385
ELP3,0.569488818,0.525193798,0.497087379,0.56,0.492307692,0.459016393,0.576923077
ZNF787,0.030351438,0.012112403,0.009708738,0.048,0.030769231,0,0
USP17L22,0.016773163,0.025678295,0.017475728,0.032,0,0.016393443,0.019230769
GPAT2,0.157348243,0.067829457,0.029126214,0.072,0.123076923,0.163934426,0.057692308
HIAT1,0.559904153,0.276162791,0.166990291,0.352,0.461538462,0.393442623,0.153846154
PELI1,0.392172524,0.251937984,0.184466019,0.384,0.446153846,0.147540984,0.096153846
C8orf34,0.007188498,0.010174419,0.003883495,0.008,0,0.032786885,0
PPT1,0.865015974,0.262596899,0.180582524,0.864,0.553846154,0.62295082,0.192307692
SLC35C2,0.541533546,0.17877907,0.141747573,0.256,0.230769231,0.459016393,0.173076923
DEFB131,0.003194888,0.000968992,0.001941748,0.008,0,0,0
MUC4,0.012779553,0.024224806,0.021359223,0.04,0,0.032786885,0.019230769
RFC4,0.29313099,0.10125969,0.087378641,0.08,0.107692308,0.196721311,0.096153846
MIR1323,0,0,0,0,0,0,0
SNORD34,0.002396166,0.002422481,0.001941748,0,0,0.016393443,0
GNB2,0.486421725,0.156007752,0.122330097,0.544,0.523076923,0.459016393,0.211538462
NUP50,0.748402556,0.454457364,0.345631068,0.448,0.507692308,0.557377049,0.346153846
MIR3928,0,0,0,0,0,0,0
SULT4A1,0.005591054,0.000484496,0.001941748,0,0,0.016393443,0
KAT2A,0.301916933,0.037790698,0.104854369,0.144,0.246153846,0.098360656,0
C7,0.21485623,0.377422481,0.310679612,0.336,0.446153846,0.426229508,0.365384615
CCDC130,0.396964856,0.192829457,0.118446602,0.2,0.230769231,0.278688525,0.269230769
ARRDC4,0.193290735,0.00872093,0.00776699,0.096,0.030769231,0.114754098,0.038461538
RQCD1,0.696485623,0.511627907,0.398058252,0.44,0.676923077,0.62295082,0.423076923
GLYCTK,0.17571885,0.091085271,0.087378641,0.136,0.2,0.180327869,0.076923077
MTUS1,0.638178914,0.05377907,0.009708738,0.088,0.723076923,0.229508197,0
MIR1538,0,0,0,0,0,0,0
MIR626,0.000798722,0.001453488,0,0,0,0,0
AKAP17A,0.174920128,0.115794574,0.104854369,0.16,0.2,0.114754098,0.057692308
LEMD3,0.263578275,0.152616279,0.176699029,0.2,0.092307692,0.213114754,0.115384615
PLEKHF2,0.451277955,0.153100775,0.431067961,0.272,0.123076923,0.196721311,0.096153846
GAGE2D,0.007188498,0.000968992,0,0,0,0,0
RFPL1-AS1,0.507188498,0.719476744,0.662135922,0.72,0.630769231,0.475409836,0.769230769
HOXA7,0.031948882,0.007267442,0.013592233,0.008,0.184615385,0.196721311,0
GTF3C2,0.485623003,0.164728682,0.168932039,0.16,0.230769231,0.344262295,0.230769231
DYNLRB2,0.000798722,0.004360465,0,0.024,0.030769231,0.016393443,0
DIMT1,0.448881789,0.19622093,0.201941748,0.192,0.369230769,0.491803279,0.153846154
CNOT10,0.444888179,0.333333333,0.289320388,0.352,0.307692308,0.393442623,0.288461538
MR1,0.777955272,0.879360465,0.840776699,0.904,0.784615385,0.770491803,0.884615385
FFAR1,0.00399361,0.000484496,0.003883495,0,0,0,0
STX16-NPEPL1,0.107028754,0.088178295,0.042718447,0.128,0.123076923,0.06557377,0.134615385
SLITRK6,0.007188498,0.009689922,0.013592233,0,0,0.032786885,0
LIX1,0.094249201,0.206879845,0.219417476,0.224,0.123076923,0.180327869,0.173076923
ATL3,0.322683706,0.09253876,0.058252427,0.176,0.215384615,0.508196721,0.076923077
F8,0.153354633,0.034883721,0.017475728,0.064,0.569230769,0.147540984,0
KPNA5,0.13658147,0.11627907,0.149514563,0.136,0.107692308,0.163934426,0.057692308
ACHE,0.017571885,0.004844961,0.003883495,0,0.153846154,0.098360656,0.019230769
TCAIM,0.362619808,0.144864341,0.139805825,0.232,0.2,0.31147541,0.134615385
TNFRSF12A,0.500798722,0.02374031,0,0.136,0.061538462,0.590163934,0.019230769
EGR3,0.39057508,0.039244186,0.066019417,0.2,0.184615385,0.295081967,0.038461538
C5orf54,0.162939297,0.012596899,0.005825243,0.032,0.046153846,0.049180328,0
SERPIND1,0.042332268,0.026647287,0.025242718,0,0.030769231,0.016393443,0
OASL,0.030351438,0.260174419,0.029126214,0.28,0.015384615,0.049180328,0.134615385
LOC100507373,0.278753994,0.354166667,0.289320388,0.392,0.323076923,0.196721311,0.269230769
IFRD1,0.805910543,0.395833333,0.384466019,0.464,0.507692308,0.606557377,0.519230769
WDFY1,0.788338658,0.229651163,0.254368932,0.432,0.461538462,0.540983607,0.230769231
MIR3191,0,0.000484496,0.001941748,0,0,0,0
ZNF267,0.25,0.215600775,0.161165049,0.528,0.215384615,0.229508197,0.230769231
ZBTB6,0.121405751,0.04505814,0.052427184,0.048,0.030769231,0.147540984,0
PPP1R3A,0.002396166,0.007751938,0.005825243,0,0.030769231,0,0
PRRT3,0.38658147,0.408914729,0.330097087,0.4,0.338461538,0.262295082,0.346153846
FBXL19,0.019169329,0.013081395,0.009708738,0.024,0.015384615,0,0
TXNIP,0.830670927,0.819282946,0.912621359,0.888,0.938461538,0.672131148,0.884615385
ACTN2,0.040734824,0.008236434,0.001941748,0,0,0.016393443,0
ATG9B,0.023162939,0.046996124,0.013592233,0.008,0.076923077,0.016393443,0
PET112,0.293929712,0.060562016,0.054368932,0.168,0.092307692,0.229508197,0.076923077
RAB4B-EGLN2,0.046325879,0.027616279,0.021359223,0.08,0.061538462,0.06557377,0.019230769
MIR187,0,0,0,0,0,0,0
C9orf117,0.032747604,0.022771318,0.00776699,0.008,0.061538462,0.032786885,0
IL27,0.002396166,0.002906977,0.00776699,0.072,0,0,0
HLA-F-AS1,0.266773163,0.311046512,0.260194175,0.256,0.169230769,0.213114754,0.230769231
RPL36AL,0.909744409,0.733527132,0.650485437,0.856,0.723076923,0.901639344,0.653846154
KLK15,0.001597444,0.002422481,0.001941748,0.008,0.015384615,0,0
RAP2B,0.761182109,0.428294574,0.221359223,0.864,0.430769231,0.590163934,0.576923077
HEBP2,0.230830671,0.069282946,0.058252427,0.2,0.2,0.344262295,0.057692308
CHAD,0.009584665,0.002906977,0.003883495,0,0,0,0.019230769
TTTY22,0,0.000968992,0.001941748,0,0,0,0
SCGB2B2,0.003194888,0.000968992,0.005825243,0.008,0,0,0
TLR3,0.071086262,0.013565891,0.005825243,0.096,0.046153846,0.131147541,0.019230769
CAMK2G,0.172523962,0.176841085,0.188349515,0.232,0.323076923,0.327868852,0.153846154
SRSF8,0.618210863,0.653585271,0.617475728,0.616,0.630769231,0.639344262,0.692307692
HMGB2,0.255591054,0.398255814,0.250485437,0.408,0.261538462,0.31147541,0.230769231
FGF14,0.016773163,0.009205426,0.003883495,0,0,0.131147541,0
TRPM5,0.002396166,0.005813953,0,0.024,0,0.032786885,0.019230769
OR5M11,0.002396166,0.001937984,0.001941748,0.008,0,0,0
KIF3B,0.496805112,0.473837209,0.436893204,0.48,0.369230769,0.409836066,0.423076923
PRICKLE2,0.208466454,0.009689922,0.011650485,0.016,0.061538462,0.295081967,0
CSRNP3,0.087060703,0.115310078,0.083495146,0.184,0.076923077,0.131147541,0.076923077
MTMR9,0.580670927,0.722383721,0.65631068,0.752,0.630769231,0.655737705,0.788461538
LOC100287834,0.00798722,0.00872093,0.009708738,0,0,0,0
C3orf27,0.122204473,0.289244186,0.283495146,0.352,0.184615385,0.114754098,0.288461538
FAM25B,0.000798722,0.003875969,0.001941748,0,0,0,0
NSDHL,0.311501597,0.044089147,0.042718447,0.104,0.076923077,0.295081967,0.057692308
GLRA3,0.004792332,0.00629845,0.017475728,0.024,0,0,0
POLR2D,0.509584665,0.169573643,0.126213592,0.28,0.230769231,0.360655738,0.173076923
MYADML,0.21884984,0.012112403,0.013592233,0.016,0.015384615,0.049180328,0.038461538
C9orf114,0.391373802,0.234496124,0.172815534,0.296,0.384615385,0.31147541,0.173076923
DMRTA2,0.011182109,0.000484496,0,0,0,0.016393443,0
MRGPRX1,0.005591054,0.007267442,0.001941748,0,0,0,0
TOPORS,0.380191693,0.17005814,0.139805825,0.192,0.415384615,0.37704918,0.269230769
CLDN19,0.157348243,0.300872093,0.306796117,0.312,0.184615385,0.163934426,0.192307692
C1QL4,0.00399361,0.000968992,0,0,0,0,0
RNF165,0.00399361,0.014534884,0.011650485,0.008,0.061538462,0.016393443,0.173076923
DHRS9,0.011980831,0.022286822,0.050485437,0.16,0,0.016393443,0
MVB12B,0.095047923,0.102713178,0.021359223,0.216,0.292307692,0.06557377,0.019230769
LOC732275,0,0.005329457,0,0.008,0,0,0
FXR1,0.78115016,0.318313953,0.306796117,0.416,0.507692308,0.491803279,0.211538462
DNAH2,0.095047923,0.021317829,0.019417476,0.016,0.107692308,0,0
ZMYM3,0.361821086,0.143895349,0.14368932,0.24,0.123076923,0.278688525,0.076923077
C21orf15,0.015974441,0.026647287,0.021359223,0,0,0,0.038461538
CASP3,0.313897764,0.215116279,0.104854369,0.208,0.184615385,0.295081967,0.173076923
FAM120C,0.42172524,0.218992248,0.244660194,0.28,0.323076923,0.409836066,0.192307692
LOC643623,0.432907348,0.646317829,0.646601942,0.672,0.415384615,0.475409836,0.596153846
FAM200B,0.549520767,0.201065891,0.168932039,0.312,0.307692308,0.459016393,0.192307692
SCLY,0.214057508,0.101744186,0.036893204,0.064,0.030769231,0.114754098,0.134615385
CA7,0.006389776,0.003875969,0,0,0,0,0
LOC100506025,0.007188498,0.00629845,0.003883495,0,0.030769231,0,0
ENTPD5,0.138977636,0.043120155,0.036893204,0.104,0.092307692,0.131147541,0.019230769
ZNF461,0.216453674,0.388565891,0.341747573,0.384,0.276923077,0.31147541,0.423076923
PDIA5,0.273162939,0.011143411,0.027184466,0.048,0.292307692,0.475409836,0.019230769
TMEM67,0.342651757,0.199127907,0.147572816,0.264,0.261538462,0.196721311,0.115384615
LOC390660,0.00798722,0.016957364,0.013592233,0.016,0.092307692,0.049180328,0.019230769
WDR47,0.257188498,0.063468992,0.040776699,0.064,0.230769231,0.295081967,0.057692308
KCTD20,0.773162939,0.752422481,0.72038835,0.84,0.784615385,0.754098361,0.653846154
KLRF1,0.005591054,0.011143411,0.005825243,0.008,0.015384615,0,0.75
AGO1,0.432907348,0.138081395,0.151456311,0.24,0.246153846,0.327868852,0.115384615
TAS2R16,0.001597444,0.002906977,0.00776699,0,0,0,0
CLDN12,0.581469649,0.022771318,0.017475728,0.032,0.046153846,0.295081967,0.019230769
PRKCE,0.383386581,0.051841085,0.157281553,0.12,0.2,0.278688525,0.019230769
ITGAM,0.014376997,0.03003876,0.085436893,0.608,0.030769231,0.016393443,0.346153846
WDR31,0.158146965,0.147771318,0.141747573,0.224,0.107692308,0.163934426,0.192307692
SKA3,0.071086262,0.024224806,0.015533981,0.016,0,0.147540984,0
RGS2,0.35942492,0.46753876,0.302912621,0.76,0.123076923,0.229508197,0.288461538
TBC1D3F,0.102236422,0.064437984,0.034951456,0.056,0.030769231,0.081967213,0.038461538
OR51L1,0,0.001937984,0,0.008,0,0,0
MST1R,0.081469649,0.01501938,0.005825243,0,0,0.032786885,0
KIAA1737,0.479233227,0.502422481,0.434951456,0.56,0.384615385,0.295081967,0.423076923
OR4A5,0.013578275,0.016472868,0.017475728,0,0.015384615,0,0
PTMA,0.997603834,0.982073643,0.976699029,1,1,0.967213115,1
PRICKLE2-AS1,0.138977636,0.220445736,0.176699029,0.272,0.138461538,0.213114754,0.057692308
GLIS1,0.00399361,0.006782946,0.003883495,0,0,0.06557377,0.019230769
PRDM11,0.064696486,0.125,0.110679612,0.128,0.076923077,0.098360656,0.211538462
NAPA,0.634185304,0.371124031,0.283495146,0.736,0.584615385,0.606557377,0.384615385
LIPF,0.000798722,0.004360465,0.003883495,0,0.015384615,0,0
DIRAS3,0.015175719,0.007267442,0,0,0.030769231,0.06557377,0
ASGR2,0.000798722,0.002422481,0.001941748,0.096,0,0,0
PIK3R4,0.446485623,0.152616279,0.145631068,0.2,0.307692308,0.327868852,0.192307692
C1QTNF4,0.003194888,0.000968992,0,0,0,0.049180328,0
MIR125B1,0,0,0,0,0,0,0
NDUFV3,0.812300319,0.845445736,0.80776699,0.888,0.753846154,0.68852459,0.846153846
ARMC3,0.012779553,0.004360465,0.005825243,0,0,0,0
BTBD3,0.412140575,0.011627907,0.00776699,0.048,0.446153846,0.180327869,0
UBE2NL,0.02715655,0.041666667,0.029126214,0.032,0.030769231,0.049180328,0.096153846
PPP1R2,0.624600639,0.617248062,0.433009709,0.44,0.676923077,0.557377049,0.365384615
MAPT-IT1,0.002396166,0.001453488,0.001941748,0,0,0,0
ACTR3BP2,0.005591054,0.009205426,0.009708738,0,0,0.032786885,0
FOSL2,0.231629393,0.138081395,0.015533981,0.272,0.338461538,0.62295082,0.423076923
TUBA4A,0.031948882,0.430232558,0.332038835,0.152,0.292307692,0.163934426,0.288461538
EPPK1,0.00399361,0.026162791,0.00776699,0,0,0,0
RHPN1,0.161341853,0.046027132,0.00776699,0.048,0.169230769,0,0.019230769
KRTAP12-1,0.002396166,0.002422481,0.001941748,0,0.015384615,0,0.019230769
EEF2,0.966453674,0.906492248,0.968932039,0.96,0.984615385,1,0.961538462
ZDHHC11,0.088658147,0.034883721,0.013592233,0.024,0.030769231,0.032786885,0
EPHA3,0.151757188,0.074612403,0.077669903,0.088,0.015384615,0.229508197,0.057692308
RBM12,0.602236422,0.375,0.326213592,0.408,0.446153846,0.508196721,0.326923077
H2AFJ,0.748402556,0.164244186,0.05631068,0.44,0.230769231,0.62295082,0.134615385
EDIL3,0.099041534,0.006782946,0.003883495,0.008,0,0.180327869,0.019230769
TMEM150C,0.02715655,0.010174419,0.009708738,0,0.369230769,0.114754098,0.019230769
LINC00624,0.067891374,0.103197674,0.085436893,0.128,0.030769231,0.049180328,0.134615385
SERGEF,0.318690096,0.11870155,0.12038835,0.104,0.046153846,0.213114754,0.153846154
KIF26A,0.005591054,0.007267442,0,0,0.2,0,0
B3GALT4,0.075079872,0.066860465,0.066019417,0.136,0.015384615,0.081967213,0.057692308
OSCAR,0.099041534,0.157945736,0.145631068,0.672,0.046153846,0.163934426,0.096153846
NPFF,0.019169329,0.013081395,0.00776699,0.032,0.061538462,0.081967213,0
TMEM155,0.00798722,0.093507752,0.00776699,0,0,0.016393443,0
DEDD,0.541533546,0.230620155,0.168932039,0.472,0.507692308,0.524590164,0.192307692
SCYL2,0.484025559,0.186531008,0.132038835,0.288,0.153846154,0.491803279,0.211538462
PTPN1,0.694888179,0.387596899,0.485436893,0.624,0.292307692,0.573770492,0.365384615
SKAP1,0.084664537,0.557655039,0.149514563,0.016,0.015384615,0.032786885,0.576923077
LOC100422737,0.001597444,0.003875969,0.00776699,0.008,0,0,0
LEAP2,0.064696486,0.026647287,0.031067961,0.04,0.030769231,0.049180328,0.038461538
GADD45G,0.003194888,0.012596899,0.005825243,0.016,0.015384615,0.06557377,0
PILRB,0.621405751,0.458817829,0.444660194,0.624,0.676923077,0.31147541,0.442307692
IFITM3,0.958466454,0.436531008,0.246601942,0.936,1,0.983606557,0.692307692
CD27-AS1,0.270766773,0.181686047,0.118446602,0.224,0.230769231,0.31147541,0.134615385
SLU7,0.740415335,0.649709302,0.629126214,0.712,0.784615385,0.721311475,0.576923077
DSC3,0.284345048,0.468992248,0.411650485,0.504,0.261538462,0.295081967,0.461538462
DNMT3L,0.000798722,0.001937984,0.001941748,0,0,0,0
CT47A12,0.082268371,0.003875969,0,0,0.015384615,0,0
AQP7P1,0.072683706,0.035852713,0.042718447,0.016,0.169230769,0,0.019230769
PAPD5,0.329073482,0.210271318,0.174757282,0.376,0.307692308,0.459016393,0.403846154
B3GNT3,0.035942492,0.033430233,0.029126214,0.04,0.184615385,0.016393443,0.019230769
LHCGR,0.008785942,0.002422481,0.005825243,0,0,0,0
UBE2S,0.142971246,0.054263566,0.034951456,0.04,0.030769231,0.049180328,0.019230769
SAP130,0.404952077,0.192829457,0.114563107,0.216,0.153846154,0.409836066,0.192307692
SNORD35A,0.000798722,0.005813953,0.017475728,0.016,0.015384615,0,0
HSPE1-MOB4,0.021565495,0.028585271,0.017475728,0.048,0.061538462,0.081967213,0
ANAPC11,0.912939297,0.289244186,0.244660194,0.568,0.538461538,0.770491803,0.25
GPR179,0.010383387,0.013565891,0.015533981,0,0.015384615,0,0
MAGED4B,0.110223642,0.009689922,0.023300971,0,0.461538462,0.426229508,0
CD200R1L,0.001597444,0.008236434,0.001941748,0.008,0,0,0
ATP6V1B2,0.878594249,0.199612403,0.13592233,0.84,0.276923077,0.491803279,0.115384615
CAPZA1,0.858626198,0.828972868,0.803883495,0.936,0.923076923,0.901639344,0.884615385
LOC646268,0.000798722,0.001453488,0.003883495,0,0,0,0
GLRX3,0.587060703,0.39001938,0.353398058,0.488,0.553846154,0.62295082,0.442307692
CDYL2,0.00399361,0.050387597,0.011650485,0.048,0.061538462,0,0
AGAP8,0.117412141,0.094476744,0.073786408,0.08,0.076923077,0.06557377,0.038461538
HTR2B,0.055111821,0.017926357,0.017475728,0.048,0.107692308,0.131147541,0
CRYGD,0.001597444,0.001937984,0,0,0,0,0
PGRMC1,0.708466454,0.072189922,0.025242718,0.16,0.569230769,0.721311475,0.096153846
NUS1,0.213258786,0.087693798,0.075728155,0.176,0.123076923,0.360655738,0.057692308
LOC442132,0.047923323,0.07122093,0.054368932,0.096,0.046153846,0.049180328,0.038461538
MYOM2,0.044728435,0.015988372,0.005825243,0.024,0,0,0.038461538
CHM,0.688498403,0.676841085,0.611650485,0.72,0.630769231,0.68852459,0.634615385
PPIAP30,0.098242812,0.120639535,0.075728155,0.16,0.076923077,0.098360656,0.192307692
EPB41L4A-AS1,0.587859425,0.194282946,0.244660194,0.2,0.292307692,0.409836066,0.038461538
ZNF619,0.563897764,0.740310078,0.72815534,0.752,0.6,0.475409836,0.634615385
OR5M8,0.005591054,0.007267442,0.005825243,0.008,0,0,0
FAM105A,0.115015974,0.323158915,0.170873786,0.576,0.153846154,0.163934426,0.346153846
CCNL1,0.778753994,0.57994186,0.467961165,0.824,0.8,0.721311475,0.557692308
TOMM6,0.873801917,0.377906977,0.40776699,0.552,0.646153846,0.573770492,0.326923077
MSL3P1,0.07428115,0.021802326,0.009708738,0.024,0.015384615,0.147540984,0
LOC100505624,0.022364217,0.011143411,0.015533981,0,0.030769231,0.016393443,0.038461538
NAP1L3,0.008785942,0.019864341,0.003883495,0,0.030769231,0.147540984,0
B3GALNT1,0.126996805,0.078488372,0.038834951,0.184,0.2,0.229508197,0.096153846
TCP10L,0.008785942,0.010658915,0.003883495,0.016,0.030769231,0.016393443,0
LOC285768,0.001597444,0.005813953,0.005825243,0,0,0.016393443,0
MIR1231,0,0.000484496,0,0,0,0,0
LOC144742,0.21884984,0.384689922,0.33592233,0.344,0.292307692,0.131147541,0.346153846
GDAP2,0.650159744,0.657945736,0.609708738,0.704,0.523076923,0.573770492,0.634615385
DMKN,0.25399361,0.012112403,0.00776699,0,0,0.147540984,0.038461538
COX6B1,0.873801917,0.501453488,0.433009709,0.768,0.569230769,0.655737705,0.5
DNASE2,0.643769968,0.404554264,0.384466019,0.696,0.430769231,0.557377049,0.230769231
MSH5,0.306709265,0.098837209,0.112621359,0.064,0.092307692,0.098360656,0.096153846
LGMN,0.728434505,0.572189922,0.502912621,0.832,0.6,0.62295082,0.615384615
USP31,0.214057508,0.040213178,0.011650485,0.12,0.369230769,0.278688525,0.019230769
NTMT1,0.448881789,0.112403101,0.095145631,0.184,0.261538462,0.409836066,0.038461538
MIR4636,0,0,0,0,0,0,0
C17orf104,0.027955272,0.009689922,0.001941748,0,0,0,0
SDCBP,0.984025559,0.428294574,0.308737864,0.944,0.876923077,0.852459016,0.596153846
OR13C8,0.000798722,0.001937984,0.001941748,0,0,0,0
NUDT11,0.012779553,0.00872093,0.003883495,0.008,0,0.196721311,0.019230769
PYGL,0.563099042,0.01744186,0.011650485,0.472,0.046153846,0.442622951,0
SNPH,0.088658147,0.031976744,0.011650485,0,0.015384615,0.098360656,0.057692308
B3GNT4,0.005591054,0.001453488,0,0.008,0,0.016393443,0
NUBPL,0.560702875,0.632751938,0.609708738,0.64,0.569230769,0.540983607,0.596153846
LINC00446,0.000798722,0.000968992,0,0,0,0,0
NOD1,0.164536741,0.096899225,0.13592233,0.16,0.476923077,0.229508197,0.076923077
CDH22,0.005591054,0.004360465,0.001941748,0,0.030769231,0.016393443,0
NUBP1,0.276357827,0.095930233,0.165048544,0.336,0.215384615,0.229508197,0.134615385
MIR1471,0,0,0,0,0,0,0
DSCAM,0.00798722,0.013081395,0.015533981,0.008,0,0,0
DGKI,0.021565495,0.011143411,0.003883495,0,0.030769231,0.229508197,0.019230769
FAM136A,0.494408946,0.169089147,0.161165049,0.256,0.153846154,0.426229508,0.211538462
SLC16A6,0.202875399,0.069767442,0.044660194,0.16,0.015384615,0,0.057692308
RIN3,0.163738019,0.284399225,0.2,0.656,0.261538462,0.360655738,0.480769231
AKAP1,0.353035144,0.065891473,0.066019417,0.072,0.215384615,0.163934426,0.019230769
PSG2,0.002396166,0.008236434,0,0.016,0,0.032786885,0
USP17L29,0.011980831,0.010174419,0.003883495,0.016,0,0.016393443,0.019230769
YBEY,0.266773163,0.065891473,0.087378641,0.04,0.107692308,0.196721311,0.057692308
USP17L13,0.008785942,0.003875969,0.003883495,0.008,0.015384615,0.016393443,0
PSORS1C1,0.013578275,0.001937984,0.001941748,0,0.030769231,0.016393443,0
DIP2B,0.629392971,0.186531008,0.316504854,0.368,0.353846154,0.344262295,0.134615385
MED4-AS1,0.040734824,0.05377907,0.052427184,0.08,0.153846154,0.032786885,0.076923077
PIGA,0.222044728,0.059593023,0.029126214,0.184,0.076923077,0.081967213,0.038461538
LPA,0.00399361,0.019864341,0.019417476,0.024,0.015384615,0.032786885,0.019230769
LY75,0.387380192,0.690891473,0.617475728,0.736,0.476923077,0.327868852,0.711538462
UTS2,0,0.035852713,0,0,0,0,0
LOC644936,0.214057508,0.406976744,0.316504854,0.616,0.2,0.426229508,0.423076923
RREB1,0.436900958,0.19622093,0.248543689,0.568,0.430769231,0.508196721,0.134615385
MIR92A2,0,0,0,0,0,0,0
LPHN1,0.150958466,0.03003876,0.011650485,0.064,0.230769231,0.114754098,0.076923077
SP1,0.512779553,0.207848837,0.174757282,0.392,0.246153846,0.37704918,0.173076923
MIR1207,0,0.000484496,0,0,0,0,0
TOX4,0.770766773,0.786337209,0.712621359,0.776,0.630769231,0.754098361,0.711538462
HSPA9,0.944089457,0.490794574,0.427184466,0.672,0.6,0.704918033,0.480769231
APOBEC1,0,0.000968992,0,0,0,0,0
SLC35E4,0.233226837,0.278585271,0.236893204,0.312,0.430769231,0.31147541,0.346153846
SURF1,0.303514377,0.097383721,0.069902913,0.12,0.092307692,0.229508197,0.038461538
LSM5,0.57827476,0.299418605,0.299029126,0.392,0.353846154,0.508196721,0.346153846
